variant,context_id,context_text,position,source_file,preceding_char,following_char
門,190,提大明咒)(至無量法門陀羅尼歌讚)勸父母皈,4660,,皈,
門,191,淨法生也。故知四諦法門必須三轉，謂此是苦，,6887,,，,
門,192,眾，往到佛所，求作沙門，盡成道果，得阿羅漢,7122,,漢,
門,193,女，往到佛所，求作沙門。爾時諸女人得阿羅漢,7156,,漢,
門,194,者無受者，即得空解脫門現前；觀諸有支皆自性,7866,,性,
門,195,法相生，即得無相解脫門現前；如是入空無相已,7897,,已,
門,196,有願求，即得無願解脫門現前。此十二支總攝為,7920,,為,
門,197,不孝順父母，不供養沙門，是故叉手聽經。爾時,9149,,時,
門,198,坐紅蓮。」勸修一乘法門以作如來之孝儀當演《,10155,,《,
門,199,此如來不思議大威德法門，或時聞已，不信不解,10301,,解,
門,200,可思議無障礙大智慧法門，聞已信解，隨順悟入,10355,,入,
門,201,則積行菩薩曝鰓鱗於龍門；深不可窺，則上德聲,10406,,聲,
門,202,。極念劫之圓融，盡法門之重現。而初心契於智,10518,,智,
門,203,羅尼，又得菩薩十神通門，又得無邊辯才門。復,10984,,復,
門,204,神通門，又得無邊辯才門。復以神通遍十方剎諸,10992,,諸,
門,205,其母。善男子，此解脫門，非最後身，菩薩神通,11386,,通,
門,206,所；權乘菩薩，猶滯化門；圓滿一乘，方為究竟,11653,,竟,
門,207,母三乘之位也；一乘法門者，終置父母究竟佛果,12560,,果,
門,208,佛修行，同歸無上涅槃門，盡泛毗盧華藏海。「,12869,,「,
門,209,師長，其餘四方悉是沙門、婆羅門等。見已作念,13299,,念,
門,210,餘四方悉是沙門、婆羅門等。見已作念，若受苦,13303,,苦,
門,211,覺著儀，開眾生行孝之門，行如來出世之理。出,451,,出,
門,212,三才主？有孝方開百行門。奉勸世人須自醒，釋,660,,釋,
門,213,報恩經》道場所祖叩宗門，儒釋兼全不可論。法,708,,法,
門,214,釋兼全不可論。法匠宗門明道眼，二彰孝行理尤,721,,尤,
門,215,心無礙，伽陀開甘露之門；咒力所加，屋宅化琉,1861,,琉,
門,216,佛，皇宮內院，因向四門遊，生老病死苦。雪山,2150,,山,
門,217,嘆三寶滅罪真言)開壇門部陀羅尼(三聲)法不,2698,,不,
門,218,會集人天，開百行之孝門，演三時之大法。豎宗,3865,,宗,
門,219,恩菩薩子，古今盡入此門中。」大孝釋迦佛(加,4132,,加,
門,220,菩薩奇功勝行，盡出此門中。敘明孝行所因儀當,4264,,當,
門,221,身堅密何曾礙？笑倒雲門赤肉團。」大孝釋迦佛,5576,,佛,
門,222,輪迴路上安能捨？解脫門中正好趨。世出世間須,5691,,須,
門,223,孝釋迦佛(加持護命善門真言)歌讚能養其親，,7184,,，,
門,224,，龍吟虎嘯亦非常。沙門爪賜曇恭母，陳氏持齋,8167,,齋,
門,225,躬。可忘報效，儒釋法門通。禍福已知深淺，遠,8480,,遠,
門,226,七俱胝咒（至）無量法門咒)歌讚敬奉賢愚，理,8895,,理,
門,227,，見解北宸高。百二十門功行，始終為感慨劬勞,8931,,勞,
門,228,諸婇女，俱來法會作沙門。證無學果羊車載，三,9494,,三,
門,229,恩會上沐恩波。咦，滿門貴眷呈祥瑞，萬古光輝,10768,,輝,
門,230,。娑婆訶。(止)開壇門部加持淨三業真言「業,1611,,業,
門,231,迦佛心印真言「廣大法門無邊義，博地凡夫難可,4956,,可,
門,232,持佛頂轉法輪真言「法門無盡難思議，皆自如來,5906,,來,
門,233,怖，遂出其國，行作沙門。山中坐禪，以五逆罪,6556,,罪,
門,234,訶。(止)加持護念善門陀羅尼真言「真如佛性,517,,性,
門,235,，煞業滋繁致夭傷。善門護念力祛除，須信人天,541,,天,
門,236,所護念陀羅尼咒長壽法門：怛姪他。跋折喇。跋,639,,跋,
門,237,。阿提瑟恥帝。薩婆阿門缽梨脯喇泥。聚丁達麗,1434,,麗,
門,238,父母不孝順者，不敬沙門者，不敬耆舊者，誹謗,1710,,謗,
門,239,消障盡絕遮攔，無量法門從此得。」南無颯哆喃,3926,,喃,
門,240,準提。莎婆訶。無量法門陀羅尼阿你阿你。麼仙,3967,,仙,
門,241,言：汝止勿泣，我有法門，名為最勝佛頂尊勝陀,6863,,陀,
門,242,同萬物而生皆從天地之門戶而岀焉乾者天門也坤,2077,,坤,
門,243,地之門戶而岀焉乾者天門也坤者地戶也伯陽雲乾,2085,,乾,
門,244,地戶也伯陽雲乾坤易之門戶人之生也乾道成男坤,2099,,坤,
門,245,現雙林前捧過天橋玄牝門開華池內眞龍還接昔黃,2966,,黃,
門,246,許眞人云白虎纔離玉洞門赤龍跳出眞珠海壯元陽,3983,,陽,
門,247,其刀圭在下丹田之外玄門之內一寸三分其丹有紅,4217,,紅,
門,248,所處故曰土釜又曰戊已門金丹從此而生養之乃成,5267,,成,
門,249,華池又曰神水又曰紫府門門中有三山左山名甲山,5300,,山,
門,250,池又曰神水又曰紫府門門中有三山左山名甲山山,5301,,山,
門,251,三山左山名甲山山中有門名曰甲門右山名已山山,5314,,山,
門,252,名甲山山中有門名曰甲門右山名已山山中有門名,5318,,名,
門,253,甲門右山名已山山中有門名曰已門門中有山名紫,5327,,紫,
門,254,名已山山中有門名曰已門門中有山名紫金山紫河,5331,,河,
門,255,已山山中有門名曰已門門中有山名紫金山紫河車,5332,,車,
門,256,水之源也其物自甲山甲門而出者曰希夷路曰三華,5357,,華,
門,257,雪路曰鳥飛路自已山已門而出者曰曲江路曰五彩,5381,,彩,
門,258,髙象先雲莫若先敲戊已門以其神室土釜乃眞土也,5444,,也,
門,259,候三甲已也遇甲日則甲門開遇已日則已門開遇二,5510,,二,
門,260,日則甲門開遇已日則已門開遇二合日則紫府門開,5517,,開,
門,261,已門開遇二合日則紫府門開乃信行也此五日之候,5526,,候,
門,262,遇甲日即右偃其爐取左門之氣遇巳日即左偃其爐,5633,,爐,
門,263,遇巳日即左偃其爐取右門之氣自古神仙寳祕不露,5646,,露,
門,264,泥丸必須三閉三閉者上門神不出中門氣不亂下門,5833,,門,
門,265,閉三閉者上門神不出中門氣不亂下門精不漏是爲,5838,,爲,
門,266,門神不出中門氣不亂下門精不漏是爲三閉也三閉,5843,,閉,
門,267,品升舉之機關非丹術旁門之小道宿有仙骨獲遇斯,236,,斯,
門,268,化出入虛無開張衆妙之門現出昇天藥祖得而修之,958,,之,
門,269,攝龍晶虎飡霞餌須是玄門匠手能脩金鼎調燮則以,2145,,以,
門,270,禮請皇人駕晚還不受傍門並小術不言嚥唾成金液,2744,,液,
門,271,萬象合乾坤乾坤大哉合門戶易蘊乾坤合烏兔烏精,3996,,精,
門,272,活生徐甲此是玄元至妙門小法傍門定不能傍門小,4095,,小,
門,273,此是玄元至妙門小法傍門定不能傍門小法術雖衆,4099,,衆,
門,274,妙門小法傍門定不能傍門小法術雖衆不能勝極眞,4104,,眞,
門,275,下有一層高二六下列八門兮開閉有度下方闊二丈,1189,,丈,
門,276,神出鬼沒神出兮神昇天門即曰天魂鬼沒兮鬼入地,2197,,地,
門,277,人服之時跨鸞鶴萬法千門都是錯學取吾家這一著,3383,,著,
門,278,去三百六十有五度開生門閉死戶水火優遊居鼎釜,3823,,釜,
門,279,僚序尊卑之所明堂奉日門立正陽上古及今尊眞神,5261,,神,
門,280,謂之玄玄之又玄衆妙之門恍爾而來自何而來惚爾,404,,爾,
門,281,之尤深者也故曰衆妙之門以其能出入於大道故矣,562,,矣,
門,282,神不死是謂玄牝玄牝之門是謂天地根綿綿若存用,2514,,用,
門,283,若使之安性而不爲矣天門開闔能爲雌乎萬物出入,4193,,入,
門,284,爲雌乎萬物出入以天爲門天之出入以道爲戶至人,4207,,人,
門,285,入以道爲戶至人者應天門以出入玄域遊道戶而升,4221,,升,
門,286,路使人坦然以登闢吾之門俾人趨然以入及退藏於,3646,,於,
門,287,知其處塞於無路閉於無門絶於外而固其內出於物,3697,,物,
門,288,至者無以及雖非關楗其門莫可開而入矣此所謂善,3735,,善,
門,289,母沒身不殆塞其兊閉其門終身不勤開其兊濟其事,4933,,事,
門,290,言之教故曰塞其兊閉其門終身不勤不知道者多言,5075,,言,
門,291,言言者不知塞其兊閉其門挫其銳解其紛和其光同,6347,,同,
門,292,美而不言故塞其兊閉其門塗郤守神而退藏於密及,6488,,及,
門,293,差者炭也用炭十二三斤門縫彌封無處出固濟令密,2687,,密,
門,294,未堅其物坯慢第四出來門外自摧殘去鼎內取出砂,2759,,砂,
門,295,飛硼砂用石腦油煮也入門粉霜最堪修粉霜乃膩粉,2945,,粉,
門,296,內一認打造不懼也三車門外宜般運三車者羊車鹿,3618,,鹿,
門,297,法者離諸煩惱也須藉三門鼓搧傾入炁爐內傾三遍,3657,,遍,
門,298,上品妙經祈求嗣續慶延門閥上品妙經蠲化水火災,982,,災,
門,299,捧之道衆舉華夏迎往大門外設香案仍以香茶酒果,96,,果,
門,300,除於黑簿楚魂來入於循門離九署之風刀消其積釁,613,,釁,
門,301,引沉淪路三寶常開拯拔門衆今發露首前愆總願罪,5122,,罪,
門,302,清之妙道盡契無爲福祐門庭慶流眷愛一切含生之,5456,,之,
門,303,向與亡靈念善退次往大門外設香卓子上香召無主,5551,,主,
門,304,遭狂浪以摧舟或㓜入空門長依釋教孤隱於林泉之,5729,,之,
門,305,魂役拔度痛哀傷二十四門戸鹹令聞寳香燈明照長,6354,,長,
門,306,子掲位牌)次入茭郭南門穿入起(㝷聲救苦天/,6409,,/,
門,307,無上尊次法師出茭郭北門行載舉四聲功德獨吟九,6588,,九,
門,308,和)無上尊次法師向鬼門褥次就座次起啓堂頌次,6723,,次,
門,309,戒儀末)次法事引往大門外先燒亡靈及孤魂錢綵,6785,,綵,
門,310,分)(錢二/貼)天師門下牒上城隍土地諸神祇,6894,,祇,
門,311,超度三界擁慶雲而開生門仰聖化之巍巍罄丹誠之,1669,,之,
門,312,之根去邪僞則登衆妙之門去萬物則超世表而出塵,4607,,塵,
每,1,部服飛根赤精金丹上法每日服時見太陽論臨目小,3378,,小,
每,2,日魂之名日中五帝之字每手相接呼之日魂五帝依,3412,,依,
每,3,滿口向日吞霞四十五咽每一吸流霞並一飛根同入,3816,,入,
每,4,前立左手向面素標月魄每呼兩字相連呼畢乃瞑目,4432,,目,
每,5,符服之然後可行事自後每月至月晦夜皆服之先書,4865,,書,
每,6,神靈以次移轉一神其罡每年周而復始若行應心效,6922,,效,
每,7,李公仲縁何來我家一念每一喝即喝之付水與洗仍,9073,,仍,
每,8,細研半夏糊丸如菉荳大每服三丸漸加至九丸鹽湯,806,,湯,
每,9,週年半夏糊丸如黍米大每服一丸新汲水下服一兩,1003,,兩,
每,10,凡既已交媾可再鎔成汁每兩庚入丹頭一錢如前攪,1308,,攪,
每,11,身非人世所有並不吞母每兩各用半錢重勻爲貼身,2310,,身,
每,12,內可煮可煅養之二七日每二錢可點赤而化上色換,3555,,換,
每,13,化丹陽及將前四象𤇨燒每一兩只有寳三錢已上某,3637,,某,
每,14,活硫日往月來死而復生每三兩只主有寳三錢餘者,3684,,者,
每,15,無煙爲度方過母氣爲匱每八兩藥以好銀八兩火煽,5269,,煽,
每,16,辰入鼎固濟如前法用火每硃一兩出鼎止有八錢重,5559,,重,
每,17,止有八錢重煑砂法硃砂每兩分作十塊用絹袋盛之,5575,,之,
每,18,椒或貫仲荷葉灰貼身法每砂一兩作十塊用銀薄一,5617,,一,
每,19,用銀薄一錢杭州名臠子每一兩約二十片貼上砂逐,5634,,逐,
每,20,簡上淋下糠內自然珠圓每母硃半斤以砒匱藥二兩,5763,,兩,
每,21,匱藥二兩拌在母上作衣每斤母養硃四兩作兩合入,5780,,入,
每,22,用大火一煆再加半爐火每硃一兩可得眞汞七錢在,6405,,在,
每,23,瓶內去水洗得淨分庚銀每淡庚一兩重用生硫一兩,6426,,兩,
每,24,爲末黃臘爲丸一點四兩每一丸重一錢即此便是神,6996,,神,
每,25,得乾汞半斤如作長生匱每次澆四兩七日七夜火轉,7241,,轉,
每,26,𤇨成無比之寳靈砂九轉每澆汞二兩用火五兩候申,7270,,申,
每,27,兩不可犯雜別作一合子每日澆汞伍兩入合內入灰,7595,,灰,
每,28,汞伍兩入合內入灰缸中每用鼎火五兩每三日一次,7608,,次,
每,29,入灰缸中每用鼎火五兩每三日一次澆其汞湧起如,7614,,如,
每,30,如淺隨即添滿又固口縫每一夜一次看如是黑明完,152,,完,
每,31,煑之自然片時即乾成寳每一斤卻用三兩赤毛入內,378,,內,
每,32,時入輕粉以黃蠟油和丸每二兩可點十兩重赤毛入,688,,入,
每,33,之一伏時取出即成眞寳每日止許食用一錢不許富,1085,,富,
每,34,身高一尺五寸外作三級每級高四寸闊三寸下級闊,1179,,闊,
每,35,造化無窮如作生湧泉匱每次澆汞四兩養火依前法,1756,,法,
每,36,皇黃曾天由東入南至西每方各有八天在靑霄五色,6724,,色,
每,37,北八天郤自皇曾天爲始每念一天名叩齒一通心拜,6789,,拜,
每,38,符各一人直日香官一人每一天計一十二人三十二,8986,,二,
每,39,元始洞玄靈寶本章誦去每<md:KR5a00,10146,,0,
每,40,b>令一存思周得十遍每至第十遍郤當從前序誦,10181,,誦,
每,41,b>奏左府有罪奏右府每至三元之日集校列奏三,5958,,三,
每,42,陰之精諸水之母月行則每月一周天一年十二月每,6068,,每,
每,43,每月一周天一年十二月每月中有一日<md:K,6078,,K,
每,44,月不在行持一年計十月每月三日五日七日九日十,5790,,十,
每,45,明此訣加精勤祕念密思每令分妙<md:KR5,5915,,5,
每,46,月不在行持一年計十月每月三日五日七日九日十,6062,,十,
每,47,當於室內默唸內思如法每令分明思畢心拜四過叩,6141,,叩,
每,48,德未備停散其中劫量者每至劫運一交陀邱之眾計,9128,,計,
每,49,各騰雲上天自東方爲始每方叩齒三通心禮三拜卽,3159,,卽,
每,50,疏文，深究二宗之說。每歲中元日講明孝行，以,2016,,以,
每,51,。又以淨財安排五分，每分一百二十文。五分者,3280,,者,
每,52,名衣常奉給，慈心軟語每諮詢。託胎福母功難繼,6296,,繼,
每,53,傷，懷胎十月受艱辛，每日昏沈如重病。臨期生,3544,,生,
每,54,馬難，人莫能於扶持。每朝會請謁，君錫侍行，,10731,,，,
每,55,禮，家貧，無人助哭。每哭之時，常有雙鶴鳴叫,11277,,叫,
每,56,寓止宅屋。妻子約束，每事依從；父母瞋呵，全,13149,,全,
每,57,此兒非凡。人生百歲，每尚不曉自皈三尊。況兒,5431,,兒,
每,58,與闢支，具方袍圓頂。每日伽藍院，安禪定，誦,2350,,誦,
每,59,名衣常奉給，慈心軟語每諮詢。託胎福母功難繼,4880,,繼,
每,60,/錢)右前件分作八處每點一兩用藥一錢同銀入,1371,,入,
每,61,而仍之即此以觀其所失每下可知已故曰失道而後,387,,後,
每,62,鐵線繫定虛實養三七日每日早晚只上一兩半熟火,1493,,火,
每,63,砂用楮汁爲丸如麻子大每日空心冷水服一粒服至,1646,,至,
每,64,一日取出丹砂沐浴一次每一兩丹砂用半兩水銀浴,2110,,浴,
每,65,士庶牒用一道單狀九分每分)(錢二/貼)天師,6883,,師,
偉,1,不輕易授受漢期門郎程偉妻通神變化煎水銀成銀,3215,,銀,
偉,2,妻通神變化煎水銀成銀偉從受方妻謂偉骨相不應,3226,,應,
偉,3,水銀成銀偉從受方妻謂偉骨相不應得之逼之不已,3232,,已,
偉,4,陸士衡痛慈景之先違。偉哉真哀！壯哉古哲！如,7783,,如,
偉,5,。「真俗混融見法身，偉哉慈覺導迷津。不歸只,3113,,只,
偉,6,智「真俗混融見法身，偉哉慈覺導迷津。不歸只,8680,,只,
偉,7,真俗，皆由大孝鈞陶。偉哉慈覺，見解北宸高。,8917,,。,
彌,1,始初四肢五臟筋骨乃具彌歷十月脫岀其胞骨弱可,2101,,可,
彌,2,且下格小仙有芥子納須彌之妙懸壺天地之境何況,3166,,況,
彌,3,塵心則失大行梵炁不能彌羅一身<md:KR5,3228,,5,
彌,4,劫無終昔混元溟涬大梵彌羅諸天未分九陽冥<m,14637,,m,
彌,5,保制劫運使天長存梵炁彌羅萬範開張(玉文挑),1141,,),
彌,6,而生始炁二炁凝結太空彌覆無極字方一丈八角垂,1274,,垂,
彌,7,元之綱紀維羅八極梵炁彌布流行不息也上首者北,2958,,北,
彌,8,011b>昇度七祖魂彌範流飛綱周維天地根祥,3549,,祥,
彌,9,阿邱馳素軿那邪契所緣彌羅大聖神更生陞福筵逸,7972,,逸,
彌,10,天地炁交九海冥一水則彌天東者東海受會制期河,8497,,河,
彌,11,虛無上首(巳文)天紀彌宸(午文)四籲育象(,1239,,(,
彌,12,如藥師、壽尊、觀音、彌勒之道場，皆我本師所,2337,,所,
彌,13,三業歸依，身不動如須彌，心澄湛如止水，專注,2678,,注,
彌,14,正道。必欲親證小果，彌勒功能；母發大心，闢,5759,,闢,
彌,15,斤。海水為之波騰，須彌為之搖動。賧子誤死，,5798,,，,
彌,16,脫母苦於九泉之下，須彌多見佛則受親記於大會,5840,,會,
彌,17,真言)已滅瞿曇，未生彌勒，像季法弱魔強。迷,9100,,迷,
彌,18,*無量壽佛*寶華佛*彌勒佛*十方三世一切諸,10168,,諸,
彌,19,江漢。設積身骨，過須彌山。其髓塗地，可遍天,11030,,天,
彌,20,殺無辜，但當捨家作沙彌爾。是故我今慈心救物,6010,,物,
彌,21,今奉獻甘露食，量等須彌無過上。色香美味遍十,5380,,十,
彌,22,髮淨光潤澤，頂高如須彌。觀者無厭足，眉間白,658,,白,
彌,23,。陸績懷橘而奉親之事彌彰，目連餉飯而救母之,1846,,之,
彌,24,漢文帝口嘗湯藥，庾沙彌身試艾針。蔡順嘗吐，,6797,,，,
彌,25,常勸母持菩薩戒，注想彌陀。又令剪髮為出家僧,11642,,僧,
彌,26,佛，亦復如是。只如沙彌羅比丘，年始八歲入山,12504,,山,
彌,27,華去實。「君看五母哭彌羅，憂海無風強起波。,12924,,。,
彌,28,多。伴佐伴佐。囉迦嚕彌。志心皈命禮三身平等,13861,,等,
彌,29,羅樹王佛、法界藏身阿彌陀佛，伏願不違本誓，,14417,,，,
彌,30,多。伴佐伴佐。囉伽嚕彌。惟願慈悲常攝受上來,14479,,來,
彌,31,量，何其妙也！是故沙彌救蟻，流水濟魚。覬禪,15318,,禪,
彌,32,掉頭展翅何來去？佛影彌綸自在翔。」(加持放,15571,,放,
彌,33,南無多寶如來*南無阿彌陀如來四大部經題目(,16142,,(,
彌,34,*無量壽佛*寶華佛*彌勒佛*十方三世一切諸,1573,,諸,
彌,35,至髓，血流沒踝，遶須彌山，經百千劫，終不能,3367,,能,
彌,36,，證無學果。是知當來彌勒世尊初會之中，說法,7055,,法,
彌,37,三會度人皆父母，大悲彌勒豈謾君？」大孝釋迦,7367,,迦,
彌,38,：我等願作比丘。佛令彌勒，即為出家。爾時無,9299,,無,
彌,39,悲常攝受。」讚禮當來彌勒佛「願我速成無上道,13798,,道,
彌,40,願我速成無上道，猶如彌勒度雙親。儴佉慈父住,13812,,住,
彌,41,寶間錯莊嚴，一切寶網彌覆其上；又當想念釋迦,14538,,迦,
彌,42,大慈大悲*無量壽佛*彌勒佛*寶華佛*十方三,15602,,三,
彌,43,)歌讚已滅瞿曇，未生彌勒，像季法弱魔強。迷,3381,,迷,
彌,44,《大方便佛報恩經》「彌羅八歲入山修，五母號,8277,,號,
彌,45,好參求。「君看五母哭彌羅，憂海無風強起波。,8326,,。,
彌,46,父母，報劬勞，圍遶須彌一二遭。「剜睛割肝行,8766,,行,
彌,47,。有親者，普皆迴向，彌勒且同龕。堅心持五戒,9382,,戒,
彌,48,三會度人皆父母，大悲彌勒豈謾君？」勸修中乘,9582,,乘,
彌,49,會度親無數，大悲佛、彌勒相同。阿羅漢，克全,9783,,全,
彌,50,播拾陀囉尼。曼怛囉耶彌。[卄/(方*可)],83,,],
彌,51,即答巴臘底。未能迦嚕彌。(止)讚嘆三寶陀羅,1364,,羅,
彌,52,吠。南無達摩耶。馱以彌。南無僧伽耶。摩訶帝,1395,,帝,
彌,53,。潔滌真言唵(引)。彌摩囉。戌睇吽。入道場,3457,,場,
彌,54,等，不覺動身起舞。須彌山湧沒低昂。爾時如來,4143,,來,
彌,55,。娑婆訶。怛姪他。阿彌哩羝。阿濕婆湯計。烏,5012,,烏,
彌,56,。那蜜耆帝那置。頗伽彌帝那置。畢利帝吒帝那,5210,,那,
彌,57,佛陀。聲聞僧伽。南無彌帝利。波囉目卻耶。南,6125,,南,
彌,58,婆伽利耶。多擲哆。林彌利婆。居婆彌留遮陀。,6799,,。,
彌,59,擲哆。林彌利婆。居婆彌留遮陀。檀摩陀那闍那,6805,,那,
彌,60,神咒力。」唵(引)。彌只怛囉暮伽。嚩塞怛囉,7325,,囉,
彌,61,嚩塞怛囉囉那。娜楞誐彌。戌馱野。枳尼枳尼吽,7342,,吽,
彌,62,」唵(引)。跋日囉。彌戌睇。跋囉縒囉吽。普,8015,,普,
彌,63,。苫摩耶。苫摩耶。阿彌睹溫婆。菩溫婆婆。波,491,,波,
彌,64,拖你。瞋陀瞋拖。鼻梨彌梨。娑梨訶。怛泥跋梨,903,,梨,
彌,65,。波囉迦茶曳。婆囉歇彌紇麼。遮哩尼。因達囉,950,,囉,
彌,66,夜。羯鞞迦波和帝。阿彌多羯卑。伏哆舍尼帝。,1284,,。,
彌,67,願。」唵(引)。頗囉彌戍睇。詙囉搓囉詊。「,3726,,「,
彌,68,輸檀膩。致苓蘇寐他。彌他摩婆帝。摩呵斯鞞。,4180,,。,
彌,69,注嚕注嚕。設哆囉。濕彌珊。據地羝。薩婆怛他,4486,,他,
彌,70,部多衢那。阿婆婆西。彌哩彌哩。伽伽那。怛哩,4528,,哩,
彌,71,衢那。阿婆婆西。彌哩彌哩。伽伽那。怛哩薩婆,4530,,婆,
彌,72,。流陀毒佉。尼流陀伽彌你。如是聖諦，而彼等,4791,,等,
彌,73,。哆哆囉波你。差波浮彌。為阿修羅王說四聖諦,5881,,諦,
彌,74,沙寧耶。嚩拏婆薩耶。彌奈耶那。摩訶缽嘌禳。,6317,,。,
彌,75,擔父，右肩擔母，繞須彌山百千萬匝，血流沒踝,6789,,踝,
彌,76,櫱奢塞。勿皤勿喃。阿彌嘌哆。布臡吽。(止),7987,,),
彌,77,圓明廣大浩劫無窮輪須彌兮無差曉夜霞散落兮處,1902,,處,
彌,78,善之救矣洎乎千載厥道彌遠先聖之意昧者不能取,121,,取,
彌,79,天下不窺牖見天道其出彌遠其知彌少是以聖人不,3630,,不,
彌,80,牖見天道其出彌遠其知彌少是以聖人不行而知不,3634,,不,
彌,81,則愈不足以得道是其出彌遠而其知彌少也豈知一,3738,,一,
彌,82,得道是其出彌遠而其知彌少也豈知一身之中萬理,3743,,理,
彌,83,一身而及乎天下則其修彌廣其德彌進矣修之身者,5759,,者,
彌,84,乎天下則其修彌廣其德彌進矣修之身者神雖在身,5763,,身,
彌,85,然哉夫天下多忌諱而民彌貧人多利器國家滋昏人,6676,,人,
彌,86,忌諱之禁則四民遷業而彌貧民貧則徵求利器貪污,6859,,污,
彌,87,炭也用炭十二三斤門縫彌封無處出固濟令密無令,2689,,令,
彌,88,覆是名三寳之神尊梵炁彌羅以制九天之魂爽玄功,2806,,功,
瞞,1,三光呵風罵雨欺神滅像瞞天昧地褻瀆聖賢不敬父,1108,,父,
瞞,2,賤不行正道大斗小秤明瞞暗騙橫言曲語白口咒詛,1159,,詛,
瞞,3,人鬼眼鬼心多計巧言嗊瞞癡愚蠢子何知割他肉不,1557,,不,
輩,1,畜五行精物化爲鬼魔此輩分形異類神同於人又有,3837,,有,
輩,2,眾等伏聞情慾為身，凡輩皆違恩養；智悲行孝，,1402,,，,
輩,3,憶佛菩薩是人之子，我輩亦是人之子，佛菩薩度,6070,,度,
輩,4,，佛菩薩度親已訖，我輩今日何為？若願度親，,6086,,，,
輩,5,行已解指乾坤。堪嗟我輩相違背，虛負劬勞血一,1074,,一,
輩,6,斯可謂之敬矣！咄嗟我輩，有親而不能敬，出入,5402,,入,
輩,7,不用羞。代死要為潛耀輩，吮癰當作士巖儔。更,7557,,更,
輩,8,未終時，夢見尼僧十餘輩相召。母夢覺以告師。,11665,,。,
輩,9,佛弟子，即因請佛及四輩飯，願辦甘脆。父母受,5575,,受,
輩,10,行已解指乾坤。堪嘆我輩相違悖，虛負劬勞血一,3988,,一,
輩,11,不用羞。代死要為潛耀輩，吮癰當作士巖儔。更,7420,,更,
輩,12,佛言：唯願如來愍我等輩，亦為未來末法眾生說,6968,,說,
弭,1,。薩哩嚩。怛他伽哆答弭。布佐銘伽。三曼怛囉,3513,,囉,
弭,2,迷毗富斯鞞。三迦釐沙弭。提隸提隸。摩訶提隸,4104,,隸,
弭,3,。毗富囉。毗富囉。賴弭三目哆。目仙薩婆哆。,4206,,。,
弭,4,冒地即多。步怛波那野弭。唵(引)。即多波囉,7606,,囉,
弭,5,即多波囉帝。吠鄧迦嚕弭。唵(引)。三昧耶。,7623,,。,
弭,6,淨土。」唵(引)。阿弭哩哆帝際。訶囉吽。唵,7893,,唵,
弭,7,從三清之雲欘被此殊縁弭百罪於眞靈儲千祥於後,634,,後,
